u,v,P_share,g,branch,x_mid,y_mid,z_mid,family,d_um,seed,filler,matrix,treat,engine_version,engine_variant,baseline_fp
258,1054,0.0015859971847333302,0.0004570288951774311,contact,161.84422218285334,247.75042795311282,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
490,777,0.0015523949369658878,0.0002744936546581329,contact,125.27528292649734,224.9442510898799,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1653,1685,0.0015187689884939033,0.0004650156495705617,contact,165.51894001281659,169.42406294318,256.76357421391,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,1141,0.0015178293460157853,0.00024510247211238497,contact,23.79528955705689,194.71795081189197,34.94408647252448,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
214,1655,0.0014952455507385944,0.0005039951638518269,contact,241.2820347069017,247.16158442546902,30.873643207377096,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
868,1122,0.0014840789044949624,0.00033201040816744915,contact,120.41376043929978,102.24185047943746,255.92465312578196,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,1491,0.0014603710935229015,0.00023663020078229982,contact,233.3531156731708,98.57636010705697,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
527,741,0.0014333631215261175,0.003204985137216661,contact,211.65403958112944,168.7752528685701,48.08750332500019,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,1045,0.0014179333889262184,0.00011936563787334009,contact,142.2223492416583,224.2015763867161,31.35652973452786,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
237,1234,0.0014081854077902132,0.0001723121951836643,contact,246.91593309225863,49.045186830294625,38.70953083802171,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
106,1242,0.00138582339890067,0.00024315756687915186,contact,162.9881171311992,98.02071419039878,28.821225276980357,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
126,161,0.0013594531252221417,0.00022027671172945195,contact,228.77715325946087,112.80984205178339,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1063,1655,0.0013507310984486411,0.00045523934556572526,contact,229.39967274858753,238.81686369116807,29.45186586466017,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
218,1477,0.0013192492260893068,0.002911914583645716,contact,115.53487894751868,73.23339008546192,164.28982327639386,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,623,0.0013076766800080564,0.0023430464617905833,contact,246.2649144439587,75.11127051043557,231.64721435855296,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1082,1410,0.0012582132078218984,0.00016752023373751333,contact,84.22474286511297,12.328941897561117,29.069171175492258,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,1995,0.0012539384435621378,0.00020248529101079066,contact,54.59059506702597,188.82032939118284,32.239824452087724,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
218,1861,0.0012294414655440887,0.0007973844546325721,contact,118.5102877931713,55.22666434151188,196.60365802658532,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1255,1327,0.0012257971039755535,0.000665465850051291,contact,34.91828675273652,72.4455319484749,223.4886053875687,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
5,1685,0.0012201925186173866,0.0003735820244592688,contact,169.45195750602258,173.45186397361013,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1649,1708,0.0012173723556514748,0.0002357250766116165,contact,54.215876675607305,234.43073935509898,254.1433591330271,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
431,1896,0.0012048738658518778,0.00042019453644098623,contact,262.12844081532995,235.9740256527998,240.9285526602992,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,912,0.0012018393959652613,0.00019407673792299515,contact,24.512357810780344,176.38454618711987,35.34383609438725,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1046,1616,0.0011939836768485117,0.0006678178649651544,contact,179.73510765209832,69.32536367717027,56.83338897893013,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
942,1404,0.0011912821382075618,0.000132282212499836,contact,145.966092998029,106.4624986769922,30.706274585344822,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
152,868,0.0011571094981913021,0.00025885425553991175,contact,139.61697478597654,108.46781631911168,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,801,0.0011508427021220454,0.00181231049031537,contact,171.86789359420862,246.2649144439587,68.04758798006148,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
574,973,0.0011441132849003034,0.0002867702883287063,contact,142.0323910459403,121.48318656069483,33.588125464308355,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,586,0.0011281307914248317,0.00018279227955546646,contact,228.50231792042143,98.09483521806152,255.88293295546288,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
428,1483,0.0011236513284939866,0.00029121099947044323,contact,146.45862188024662,142.71122796677628,24.68923725006276,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,801,0.0011179930938579703,0.004186512689017201,contact,165.90008643154738,245.55589885089813,106.51686468353424,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,755,0.0011142118181272295,0.00018054155840067915,contact,262.12844081532995,96.56345311708888,257.02992040339785,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
73,102,0.001108052768934339,0.0001789268378366869,contact,54.72070428016852,197.00101650719733,35.46715158752497,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
983,1077,0.0011066968410328552,0.0002046768485551285,contact,7.93176318568563,66.7620882626694,24.628877004048523,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1535,1896,0.0010986581531071743,0.0003992650536496895,contact,241.11168298866,262.12844081532995,243.5375691143741,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1110,1255,0.0010544571618717896,0.0005870939488360869,contact,42.51638980512666,74.53404223328313,223.24808092848653,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1771,1905,0.0010404306321591908,0.00029019550957352697,contact,141.3417536338543,42.01776836326783,261.50245876193185,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
95,1046,0.0010241094906519167,0.00011555721032564876,contact,202.85407342904475,42.16230824207916,30.80162988219363,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
777,1054,0.0010205628480483464,0.0038445000136284914,contact,144.52429678661176,239.85125384566834,246.2649144439587,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
862,1054,0.0009502783595743924,0.0009792063101515696,contact,160.7433899346984,253.2816875107967,235.02549885890653,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1002,1540,0.0009454313740256409,0.0002137090486046136,contact,224.56160887922232,11.389764221963034,29.131425538373104,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1054,1143,0.0009390214080796431,0.0002705731493549388,contact,171.58077078453067,262.1208959485575,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,816,0.0009272165201265654,0.0001497235254272205,contact,42.12274775521436,171.95860732907693,31.940642944700926,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1245,1942,0.0009163795270362387,0.00023524046521975926,contact,190.562115225826,237.49949195250161,30.1586048596768,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
9,1015,0.0009127833780390748,0.00012931883493661443,contact,185.31511182528334,222.93968064205444,28.231639148849013,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
102,1646,0.000904052011263935,0.00014598417024559515,contact,55.04067500327497,180.97714153012652,33.306513327254976,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
512,606,0.0008994902421816903,0.0008236245540549351,contact,103.82076325516682,53.772225162288336,127.7924342133083,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
355,512,0.00089330942714715,0.0038295784220596153,contact,74.36330855311678,41.94349123518525,101.64329787262011,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
801,1828,0.0008879717478608858,0.0005502409489707173,contact,200.50219476538118,234.30258830874556,76.38670293254035,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
518,1552,0.0008705996794361665,0.000386887671744398,contact,161.84305922940533,205.3186996016478,259.7042943551237,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
339,1655,0.0008643431445468317,0.00029132719014461655,contact,225.39215122466925,232.14164981039073,30.359229249369832,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1547,1649,0.0008557144185251972,0.00047348873753182884,contact,39.65881592842815,227.30942094669933,204.87337948086866,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
313,1234,0.0008446943713996685,0.00010335864892448436,contact,238.19538362860453,52.265969224456,42.03852718001186,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1504,1801,0.0008409406777198834,0.00024206284689722629,contact,92.7132069593302,93.90167977486405,24.388547700887727,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
784,1523,0.0008398407501662068,0.0002387135699747826,contact,193.08210404802205,123.77154867708457,25.33041870541865,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
652,1327,0.0008270969557579388,0.0010394976901015075,contact,34.91828675273652,66.2829634502425,179.837025579355,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
934,1600,0.0008111557104460319,8.454517666345398e-05,contact,62.3331176523141,37.688946049693264,23.79528955705689,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
87,1547,0.0008065761880702483,0.0002370839610095016,contact,35.41451402607825,216.62169613463814,148.2892746873443,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1655,1828,0.0008014347396101377,0.0005124766247263738,contact,224.39326135413648,224.14895449231585,47.99793088090701,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
869,1040,0.0008004822264142902,0.00023928833494816726,contact,95.18642246177228,83.94012297307214,258.0710525957549,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
3,875,0.0007995570148526146,0.0006285330173904992,contact,239.40382149749865,49.234978235341956,157.06473084876626,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
941,973,0.0007909974935638729,0.000727868817973994,contact,145.62788379822106,120.14558527727759,63.52632103753436,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
871,1516,0.000788896442106237,0.0004995573576560603,contact,87.74976848909355,40.87846566594658,220.53320349909853,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
871,1465,0.0007883909366417584,0.00013468145748545603,contact,110.2110537193328,33.002577866512695,260.27105167537337,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
745,1685,0.0007853872863554384,0.00024044753799786094,contact,169.61720988445234,165.08204344148817,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
652,1110,0.0007838604213997967,0.0009485797100880642,contact,42.51638980512666,68.37147373505074,179.59650112027282,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
976,1087,0.0007833808596980678,0.0003270898806033979,contact,219.25045000991292,108.44114641597221,84.33126982145906,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
862,1454,0.0007824989691527729,0.0010177265214035669,contact,133.06837965185446,253.2892323775692,204.395319375672,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1016,1359,0.0007301056467961195,0.0001548676058096351,contact,179.85054542937365,56.636498380353544,262.12844081532995,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
3,1847,0.0007291470307894693,0.0006672613203980172,contact,239.20457426256064,30.212388463891145,156.99395252635074,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
871,1235,0.0007184091220738905,0.00012272632011668978,contact,101.45819701898219,54.46923376812562,260.27105167537337,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
836,1254,0.0007168414443970549,0.00011380198873875738,contact,151.07748335990243,128.32498557613948,22.87752885188949,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1082,1282,0.0007160231835769587,0.00010039453274539859,contact,90.85629336876363,7.93176318568563,26.689621951279882,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
796,1255,0.0007096433610851058,0.0007872337946936316,contact,49.8188385735193,73.1260062867004,225.59604180208459,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
710,1927,0.0006911781926567033,0.00035268297001215284,contact,150.95600689811508,14.341373027940064,263.11027548250956,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1054,1307,0.0006843432972432864,0.0007667430478712973,contact,166.01803823226106,256.89552421113757,230.50060886090017,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1166,1780,0.0006797280975116901,0.0004619613531180857,contact,209.95864840949105,13.78576849363062,23.29634703984161,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
905,1655,0.0006783981043085452,0.0013079377640773562,contact,231.94140745210115,240.5717896485444,47.146932485866145,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
652,1803,0.0006782085111519479,0.0013109464447770473,contact,38.384775584641694,58.09550292981667,180.67749696027798,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
80,830,0.0006575277493611466,0.00015912785367288405,contact,135.54914919867718,189.12257425936838,262.76934386645814,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
196,801,0.000645050443630716,0.0005034917854758119,contact,194.28288526727653,246.84748688984052,73.33522719299732,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
161,1591,0.0006367870580558056,0.0031288025551458806,contact,246.2649144439587,143.50070507598107,229.3119099150788,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
69,1591,0.0006184717154003122,0.00013354563513302305,contact,242.34336640845166,171.96392852034376,189.35413254719174,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
58,1591,0.0006112995547082565,0.00022071179333998765,contact,254.73512796494913,180.4901256525996,190.57956549517496,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1504,1672,0.0006104002100856707,0.00017569530872917365,contact,87.22589239090968,83.07502657020044,25.06389638513471,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
467,1400,0.0006082776913305746,0.00014723322020515422,contact,80.64932229476192,198.44845288649367,256.17473808740533,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
623,1847,0.0006004717904654947,0.0007186129792116124,contact,239.20457426256064,30.212388463891145,197.0478501198544,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
868,1861,0.0005999341837945614,0.0010626530543412552,contact,127.16758932837672,80.84144402142661,229.8185377770215,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1294,1437,0.0005951955633783516,0.0010134294415711678,contact,109.54320854050451,183.383636628541,189.83834111830805,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1547,1711,0.0005881502664804679,0.00038142307494027803,contact,54.4238599109694,218.27117614455304,154.58202536100535,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
794,1919,0.000582983807208145,0.0002923165783212982,contact,199.72248473523234,222.39078665389485,35.098033153075285,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
509,1780,0.0005781397669163437,0.0002941378365770107,contact,210.25620110722775,12.28094275173962,34.115982662259974,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
427,1811,0.000573613772999418,0.0009246812459662362,contact,139.2608712265788,234.76566333954594,58.434176688570886,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
983,1600,0.0005648850532672392,0.0009475227948390922,contact,27.424178265891403,57.57354150607502,35.91431226719456,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
732,1999,0.0005597699018582936,0.0044671011101762486,contact,125.18399169316831,215.11705687281454,104.58123023118563,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
190,1046,0.0005594776791112736,0.0005305793415866993,contact,168.87900881564633,70.31057802045144,46.88961447042571,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
27,1504,0.0005588385032486815,0.0003565435883912128,contact,103.77334758740534,68.76151213885701,34.52732458948233,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
883,1397,0.0005541236659957558,0.00057503295854458,contact,78.10798634401135,234.62269742482545,91.09560337761428,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
272,1463,0.0005499668773419896,0.00012594147164267554,contact,160.12971080882414,113.01756717756395,21.510162216643373,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
814,1863,0.0005476879079720984,7.536525097953129e-05,contact,180.94734375310264,9.082880274362976,30.05089149391662,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
220,1337,0.0005441807588074611,0.0007221012338107494,contact,200.26643467076806,181.2609323883983,140.06582866332238,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
428,1960,0.0005395008074045309,0.0002977935316394272,contact,144.91275223075658,143.20667380373357,39.87091340921922,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1086,1591,0.0005374220837387548,0.00021323480379286397,contact,255.79143156936533,184.4072302130259,232.56880982922252,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
623,875,0.0005254204856609226,0.0007597970220415127,contact,239.40382149749865,49.234978235341956,197.11862844226994,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
959,1930,0.0005231905694802654,0.0009251362495468311,contact,52.4255122277374,115.07150151788602,173.9012448647986,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
1307,1454,0.0005190852316640574,0.0006169947969270186,contact,138.34302794941715,256.90306907791006,199.87042937766566,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
218,1974,0.0005189365645841205,0.00027022878012691523,contact,125.15862879046173,60.170281446857274,191.08684191821052,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
801,1296,0.0005138281336623566,0.0005174433119565827,contact,204.3841620260153,262.12844081532995,80.17455416047042,bimodal_5to1,25.0,0,AlN,epoxy,untreated,v4,holm,014d59a0d7b143ba
